BusinessUnit,CustomerNo,Salesperson,OrderLines,DiscountEUR,CategoryCode,CategoryLabel,CustCatDiscountEUR,PctOfCustomer
DK,22634,B2B-DK,2,210.50373409490098,MPA_MatchingPreviousSale,Matching Previous Sale,210.50373409490098,100.0
DK,22665,UWH-DK,2,14.527468466822773,MPA_MatchingPreviousSale,Matching Previous Sale,14.527468466822773,100.0
DK,22685,B2B-DK,1,260.7054281232824,MPA_MatchingPreviousSale,Matching Previous Sale,260.7054281232824,100.0
DK,22799,B2B-DK,10,625.7192969499074,MPA_MatchingPreviousSale,Matching Previous Sale,625.7192969499074,100.0
DK,22857,B2B-DK,1,13.403208728169524,MPA_MatchingPreviousSale,Matching Previous Sale,13.403208728169524,100.0
DK,22875,B2B-DK,13,5369.5542599276505,MPA_MatchingPreviousSale,Matching Previous Sale,6012.854390307775,89.3
DK,22875,DKR-DK,4,643.3001303801243,MPA_MatchingPreviousSale,Matching Previous Sale,6012.854390307775,10.7
DK,22999067,B2B-DK,4,1364.2281742380276,MPA_MatchingPreviousSale,Matching Previous Sale,1364.2281742380276,100.0
DK,23147,B2B-DK,1,4.29023435405159,MPA_MatchingPreviousSale,Matching Previous Sale,4.29023435405159,100.0
DK,23153,B2B-DK,1,20.343386725237064,MPA_MatchingPreviousSale,Matching Previous Sale,20.343386725237064,100.0
DK,23158,B2B-DK,2,32.17675765538693,MPA_MatchingPreviousSale,Matching Previous Sale,32.17675765538693,100.0
DK,23164,B2B-DK,7,167.27204492755567,MPA_MatchingPreviousSale,Matching Previous Sale,167.27204492755567,100.0
DK,23208809,B2B-DK,1,28.420897403241593,MPA_MatchingPreviousSale,Matching Previous Sale,28.420897403241593,100.0
DK,23239,DKR-DK,7,783.6109120082571,MPA_MatchingPreviousSale,Matching Previous Sale,783.6109120082571,100.0
DK,23329,UWH-DK,5,617.8561140671412,MPA_MatchingPreviousSale,Matching Previous Sale,617.8561140671412,100.0
DK,23345,B2B-DK,5,454.25659771082087,MPA_MatchingPreviousSale,Matching Previous Sale,454.25659771082087,100.0
DK,23500,B2B-DK,11,89313.88609621383,MPA_MatchingPreviousSale,Matching Previous Sale,89313.88609621383,100.0
DK,23502,MRO-DK,4,4369.904037649416,MPA_MatchingPreviousSale,Matching Previous Sale,4369.917440498862,100.0
DK,23502,SLI-DK,1,0.013402849445792175,MPA_MatchingPreviousSale,Matching Previous Sale,4369.917440498862,0.0
DK,23505,SGL-DK,13,2585.789418900051,MPA_MatchingPreviousSale,Matching Previous Sale,2612.047741850629,98.99
DK,23505,UWH-DK,2,26.258322950578087,MPA_MatchingPreviousSale,Matching Previous Sale,2612.047741850629,1.01
DK,23527,B2B-DK,1,342.6824690298707,MPA_MatchingPreviousSale,Matching Previous Sale,342.6824690298707,100.0
DK,23597,UWH-DK,3,460.54005225664054,MPA_MatchingPreviousSale,Matching Previous Sale,460.54005225664054,100.0
DK,23605,B2B-DK,1,49.59852008740064,MPA_MatchingPreviousSale,Matching Previous Sale,373.52095855136423,13.28
DK,23605,DKR-DK,4,323.9224384639636,MPA_MatchingPreviousSale,Matching Previous Sale,373.52095855136423,86.72
DK,23625,KMA-DK,9,3264.721543441636,MPA_MatchingPreviousSale,Matching Previous Sale,3264.721543441636,100.0
DK,23628,B2B-DK,1,-0.8044189413846732,MPA_MatchingPreviousSale,Matching Previous Sale,-0.8044189413846732,100.0
DK,23631,MPN-DK,3,25.716915053509304,MPA_MatchingPreviousSale,Matching Previous Sale,25.716915053509304,100.0
DK,23695,B2B-DK,1,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,23702,IFO-DK,1,-6.96369504372397,MPA_MatchingPreviousSale,Matching Previous Sale,-6.96369504372397,100.0
DK,23706,SEC-DK,2,812.2317596566523,MPA_MatchingPreviousSale,Matching Previous Sale,812.2317596566523,100.0
DK,23711,B2B-DK,2,129.27754615044307,MPA_MatchingPreviousSale,Matching Previous Sale,129.27754615044307,100.0
DK,23723,PERSONALE,1,0.34811482433590407,MPA_MatchingPreviousSale,Matching Previous Sale,0.34811482433590407,100.0
DK,23737,DKR-DK,7,174.5970412908175,MPA_MatchingPreviousSale,Matching Previous Sale,174.5970412908175,100.0
DK,23742,PAV-DK,1,10.08727828500181,MPA_MatchingPreviousSale,Matching Previous Sale,10.08727828500181,100.0
DK,23755,B2B-DK,2,6.435178978415338,MPA_MatchingPreviousSale,Matching Previous Sale,6.435178978415338,100.0
DK,23775,DKR-DK,2,95.35904821703363,MPA_MatchingPreviousSale,Matching Previous Sale,95.35904821703363,100.0
DK,23788,BVA-DK,4,38.277883354299995,MPA_MatchingPreviousSale,Matching Previous Sale,192.4318452426081,19.89
DK,23788,POS-DK,3,154.1539618883081,MPA_MatchingPreviousSale,Matching Previous Sale,192.4318452426081,80.11
DK,23792,FGI-DK,55,-402.7822675730831,MPA_MatchingPreviousSale,Matching Previous Sale,-293.0399426817367,137.45
DK,23792,SEC-DK,6,109.74232489134643,MPA_MatchingPreviousSale,Matching Previous Sale,-293.0399426817367,-37.45
DK,23803,DKR-DK,3,327.9998927772044,MPA_MatchingPreviousSale,Matching Previous Sale,327.9998927772044,100.0
DK,23832,DKR-DK,1,32.188841201716734,MPA_MatchingPreviousSale,Matching Previous Sale,32.188841201716734,100.0
DK,23839,B2B-DK,1,0.0013389390247155965,MPA_MatchingPreviousSale,Matching Previous Sale,0.0013389390247155965,100.0
DK,23843,KMA-DK,3,122.21321388655306,MPA_MatchingPreviousSale,Matching Previous Sale,122.21321388655306,100.0
DK,23882,B2B-DK,3,81.76012210796918,MPA_MatchingPreviousSale,Matching Previous Sale,81.76012210796918,100.0
DK,23883,B2B-DK,2,129.02016943935115,MPA_MatchingPreviousSale,Matching Previous Sale,129.02016943935115,100.0
DK,23911164,IFO-DK,3,88.87075545879888,MPA_MatchingPreviousSale,Matching Previous Sale,88.87075545879888,100.0
DK,23921,DKR-DK,13,631.1652680756647,MPA_MatchingPreviousSale,Matching Previous Sale,631.1652680756647,100.0
DK,23925,B2B-DK,1,10.39013272556643,MPA_MatchingPreviousSale,Matching Previous Sale,10.39013272556643,100.0
DK,23948,B2B-DK,1,281.73768603233714,MPA_MatchingPreviousSale,Matching Previous Sale,281.73768603233714,100.0
DK,23958,B2B-DK,14,0.749484729248599,MPA_MatchingPreviousSale,Matching Previous Sale,0.749484729248599,100.0
DK,23971,LVE-DK,1,27.87157635203945,MPA_MatchingPreviousSale,Matching Previous Sale,27.87157635203945,100.0
DK,23988,MIJ-DK,2,24.90826793797038,MPA_MatchingPreviousSale,Matching Previous Sale,24.90826793797038,100.0
DK,23989,B2B-DK,6,38.33659806443741,MPA_MatchingPreviousSale,Matching Previous Sale,38.33659806443741,100.0
DK,23990,B2B-DK,1,0.020110473534616827,MPA_MatchingPreviousSale,Matching Previous Sale,0.020110473534616827,100.0
DK,24002,B2B-DK,3,254.5040519724064,MPA_MatchingPreviousSale,Matching Previous Sale,254.5040519724064,100.0
DK,24007,JMU-DK,36,4181.153549455901,MPA_MatchingPreviousSale,Matching Previous Sale,4181.153549455901,100.0
DK,24012,MPE-DK,3,2622.0349804200564,MPA_MatchingPreviousSale,Matching Previous Sale,2622.0349804200564,100.0
DK,24133,SEC-DK,6,239.46581056192363,MPA_MatchingPreviousSale,Matching Previous Sale,239.46581056192363,100.0
DK,24228,CBE-DK,1,483.83211092670916,MPA_MatchingPreviousSale,Matching Previous Sale,483.83211092670916,100.0
DK,25376316,B2B-DK,10,479.7939930241394,MPA_MatchingPreviousSale,Matching Previous Sale,493.718473841907,97.18
DK,25376316,DKR-DK,1,18.00824764353042,MPA_MatchingPreviousSale,Matching Previous Sale,493.718473841907,3.65
DK,25376316,ERO-DK,1,-4.083766825762862,MPA_MatchingPreviousSale,Matching Previous Sale,493.718473841907,-0.83
DK,25444662,B2B-DK,2,339.214661790121,MPA_MatchingPreviousSale,Matching Previous Sale,293.0435207607053,115.76
DK,25444662,DKR-DK,1,-46.1711410294157,MPA_MatchingPreviousSale,Matching Previous Sale,293.0435207607053,-15.76
DK,25590190,BVA-DK,2,437.9045349397415,MPA_MatchingPreviousSale,Matching Previous Sale,437.9045349397415,100.0
DK,25940102,B2B-DK,1,49.04982711946179,MPA_MatchingPreviousSale,Matching Previous Sale,49.04982711946179,100.0
DK,26161726,JMU-DK,12,1304.7223714356408,MPA_MatchingPreviousSale,Matching Previous Sale,1304.7223714356408,100.0
DK,26874417,B2B-DK,1,-158.12183421327688,MPA_MatchingPreviousSale,Matching Previous Sale,-158.12183421327688,100.0
DK,27112278,MPE-DK,9,2387.9702625372747,MPA_MatchingPreviousSale,Matching Previous Sale,2387.9702625372747,100.0
DK,27149250,MRO-DK,13,102.52738989758336,MPA_MatchingPreviousSale,Matching Previous Sale,345.48400827295904,29.68
DK,27149250,SLI-DK,9,242.95661837537565,MPA_MatchingPreviousSale,Matching Previous Sale,345.48400827295904,70.32
DK,27288860A,B2B-DK,7,194.65318928408644,MPA_MatchingPreviousSale,Matching Previous Sale,194.65318928408644,100.0
DK,27809800,BVA-DK,1,967.1888179298704,MPA_MatchingPreviousSale,Matching Previous Sale,967.1888179298704,100.0
DK,28294533,B2B-DK,3,254.5688407738893,MPA_MatchingPreviousSale,Matching Previous Sale,254.5688407738893,100.0
DK,298205000,BVA-DK,11,216.762087279746,MPA_MatchingPreviousSale,Matching Previous Sale,216.762087279746,100.0
DK,298205555,UWH-DK,3,901.8598414840687,MPA_MatchingPreviousSale,Matching Previous Sale,901.8598414840687,100.0
DK,298311414,KMA-DK,1,0.013401232913428037,MPA_MatchingPreviousSale,Matching Previous Sale,0.013401232913428037,100.0
DK,298344000,MPN-DK,18,342.98904089419386,MPA_MatchingPreviousSale,Matching Previous Sale,342.98904089419386,100.0
DK,298505057,UWH-DK,1,20.198715456093552,MPA_MatchingPreviousSale,Matching Previous Sale,20.198715456093552,100.0
DK,298550055,UWH-DK,1,26.803184218285132,MPA_MatchingPreviousSale,Matching Previous Sale,26.803184218285132,100.0
DK,29861033,PAV-DK,1,8.495549120549121,MPA_MatchingPreviousSale,Matching Previous Sale,8.495549120549121,100.0
DK,299322111,B2B-DK,1,245.23745711835335,MPA_MatchingPreviousSale,Matching Previous Sale,245.23745711835335,100.0
DK,299365500,DKR-DK,3,57.085471662178605,MPA_MatchingPreviousSale,Matching Previous Sale,57.085471662178605,100.0
DK,30222727,BVA-DK,1,1562.4690034180019,MPA_MatchingPreviousSale,Matching Previous Sale,1562.4690034180019,100.0
DK,30283773,POS-DK,2,0.044128744089928285,MPA_MatchingPreviousSale,Matching Previous Sale,0.044128744089928285,100.0
DK,30295256,CHA-DK,5,897.5137187645668,MPA_MatchingPreviousSale,Matching Previous Sale,1005.6491847304858,89.25
DK,30295256,MRR-DK,1,108.13546596591898,MPA_MatchingPreviousSale,Matching Previous Sale,1005.6491847304858,10.75
DK,30321889,CBE-DK,1,4.022040783493544,MPA_MatchingPreviousSale,Matching Previous Sale,4.022040783493544,100.0
DK,30503450,B2B-DK,1,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,31228313,ERO-DK,2,27.4023035313016,MPA_MatchingPreviousSale,Matching Previous Sale,27.4023035313016,100.0
DK,31421010,SEC-DK,1,30.00951194351781,MPA_MatchingPreviousSale,Matching Previous Sale,30.00951194351781,100.0
DK,31502451,B2B-DK,2,0.04154691152117977,MPA_MatchingPreviousSale,Matching Previous Sale,0.04154691152117977,100.0
DK,31511273,B2B-DK,1,134.050054290272,MPA_MatchingPreviousSale,Matching Previous Sale,134.050054290272,100.0
DK,31700729,MIJ-DK,1,203.56176131643133,MPA_MatchingPreviousSale,Matching Previous Sale,203.56176131643133,100.0
DK,32110555,LVE-DK,10,2046.1694664519073,MPA_MatchingPreviousSale,Matching Previous Sale,2046.1694664519073,100.0
DK,33121212,LVE-DK,3,185.50289915234953,MPA_MatchingPreviousSale,Matching Previous Sale,202.76827738458894,91.49
DK,33121212,SEC-DK,1,17.265378232239414,MPA_MatchingPreviousSale,Matching Previous Sale,202.76827738458894,8.51
DK,33230099,B2B-DK,4,483.5620849847355,MPA_MatchingPreviousSale,Matching Previous Sale,483.5620849847355,100.0
DK,33363738A,JMU-DK,2,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,33366304,B2B-DK,4,8.404034873478446,MPA_MatchingPreviousSale,Matching Previous Sale,8.404034873478446,100.0
DK,33601990,MIJ-DK,1,1496.401720741366,MPA_MatchingPreviousSale,Matching Previous Sale,1496.401720741366,100.0
DK,33863900,SEC-DK,4,25.857817577600628,MPA_MatchingPreviousSale,Matching Previous Sale,25.857817577600628,100.0
DK,33912091,IFO-DK,1,60.24758179041288,MPA_MatchingPreviousSale,Matching Previous Sale,153.37030169607831,39.28
DK,33912091,KMA-DK,2,93.12271990566543,MPA_MatchingPreviousSale,Matching Previous Sale,153.37030169607831,60.72
DK,35255070,SLI-DK,1,9.482261804243231,MPA_MatchingPreviousSale,Matching Previous Sale,9.482261804243231,100.0
DK,3544409000,KMA-DK,8,190.70576256613808,MPA_MatchingPreviousSale,Matching Previous Sale,190.70576256613808,100.0
DK,3545302474,UWH-DK,6,395.25000083069693,MPA_MatchingPreviousSale,Matching Previous Sale,395.25000083069693,100.0
DK,3545444222,UWH-DK,7,250.6411290950104,MPA_MatchingPreviousSale,Matching Previous Sale,250.6411290950104,100.0
DK,3548970713,SEC-DK,3,188.89842440496145,MPA_MatchingPreviousSale,Matching Previous Sale,188.89842440496145,100.0
DK,38146105,DKR-DK,1,57.81894105680176,MPA_MatchingPreviousSale,Matching Previous Sale,87.38356380583299,66.17
DK,38146105,KMA-DK,1,29.56462274903123,MPA_MatchingPreviousSale,Matching Previous Sale,87.38356380583299,33.83
DK,38862861,LVE-DK,2,9.11412443610318,MPA_MatchingPreviousSale,Matching Previous Sale,9.11412443610318,100.0
DK,39484800,KMA-DK,15,1142.3692505700776,MPA_MatchingPreviousSale,Matching Previous Sale,1142.3692505700776,100.0
DK,40186474,DKR-DK,1,26.52626502150235,MPA_MatchingPreviousSale,Matching Previous Sale,26.52626502150235,100.0
DK,40205895,DKR-DK,16,1048.3584219770014,MPA_MatchingPreviousSale,Matching Previous Sale,1048.3584219770014,100.0
DK,40807040,B2B-DK,4,-87.52439905329169,MPA_MatchingPreviousSale,Matching Previous Sale,-87.52439905329169,100.0
DK,40888877,B2B-DK,6,137.8776124622355,MPA_MatchingPreviousSale,Matching Previous Sale,137.8776124622355,100.0
DK,40948222,MPE-DK,1,61.618421228885644,MPA_MatchingPreviousSale,Matching Previous Sale,335.92983213388845,18.34
DK,40948222,SEC-DK,4,274.3114109050028,MPA_MatchingPreviousSale,Matching Previous Sale,335.92983213388845,81.66
DK,40975656,CBE-DK,6,100.96321698754527,MPA_MatchingPreviousSale,Matching Previous Sale,100.96321698754527,100.0
DK,41333435,ERO-DK,1,86.04298797248555,MPA_MatchingPreviousSale,Matching Previous Sale,86.04298797248555,100.0
DK,42433411,BVA-DK,2,35.552605465711906,MPA_MatchingPreviousSale,Matching Previous Sale,35.552605465711906,100.0
DK,42488000,B2B-DK,4,79.61841470603999,MPA_MatchingPreviousSale,Matching Previous Sale,79.61841470603999,100.0
DK,42601200,SEC-DK,1,447.90717616163784,MPA_MatchingPreviousSale,Matching Previous Sale,447.90717616163784,100.0
DK,43204700,BVA-DK,22,3897.178283256497,MPA_MatchingPreviousSale,Matching Previous Sale,8553.667318822514,45.56
DK,43204700,FRA-DK,47,4656.489035566018,MPA_MatchingPreviousSale,Matching Previous Sale,8553.667318822514,54.44
DK,43221100,SGL-DK,6,370.4541383378922,MPA_MatchingPreviousSale,Matching Previous Sale,370.4541383378922,100.0
DK,43424800,POS-DK,3,187.9668508517404,MPA_MatchingPreviousSale,Matching Previous Sale,187.9668508517404,100.0
DK,43434388A,LBN-DK,3,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,43434388A,LVE-DK,48,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,43434388A,SGL-DK,9,0.0,MPA_MatchingPreviousSale,Matching Previous Sale,0.0,
DK,43558888,B2B-DK,1,2652.657684831423,MPA_MatchingPreviousSale,Matching Previous Sale,2652.657684831423,100.0
DK,43666768,CBE-DK,3,242.06473066271104,MPA_MatchingPreviousSale,Matching Previous Sale,242.06473066271104,100.0
DK,43668888,LBN-DK,3,140.67837356408847,MPA_MatchingPreviousSale,Matching Previous Sale,140.67837356408847,100.0
DK,43692725A,CBE-DK,3,50.35287185461947,MPA_MatchingPreviousSale,Matching Previous Sale,50.35287185461947,100.0
DK,43865000,LBN-DK,6,-84.34460903868603,MPA_MatchingPreviousSale,Matching Previous Sale,-84.34460903868603,100.0
DK,44525100,IFO-DK,1,20.45810939405722,MPA_MatchingPreviousSale,Matching Previous Sale,20.45810939405722,100.0
DK,44579300,SGL-DK,1,23.801865551624367,MPA_MatchingPreviousSale,Matching Previous Sale,23.801865551624367,100.0
DK,44774477,MPE-DK,9,1779.9294840149107,MPA_MatchingPreviousSale,Matching Previous Sale,1779.9294840149107,100.0
DK,44778910,DKR-DK,1,11.743576684403104,MPA_MatchingPreviousSale,Matching Previous Sale,11.743576684403104,100.0
DK,44835000,AHE-DK,624,156384.7546372502,MPA_MatchingPreviousSale,Matching Previous Sale,156384.7546372502,100.0
DK,44841444A,SEC-DK,5,28.38708251660745,MPA_MatchingPreviousSale,Matching Previous Sale,28.38708251660745,100.0
DK,44894489,MIJ-DK,2,2.0005363398372564,MPA_MatchingPreviousSale,Matching Previous Sale,2.0005363398372564,100.0
DK,44951095,FGI-DK,2,22.39995712926869,MPA_MatchingPreviousSale,Matching Previous Sale,22.39995712926869,100.0
DK,44953837,B2B-DK,5,45.14875551879286,MPA_MatchingPreviousSale,Matching Previous Sale,45.14875551879286,100.0
DK,45161655,B2B-DK,2,19.307866628706215,MPA_MatchingPreviousSale,Matching Previous Sale,19.307866628706215,100.0
DK,45169200A,DKR-DK,1,4545.446264718096,MPA_MatchingPreviousSale,Matching Previous Sale,4545.446264718096,100.0
DK,45281222,DKR-DK,1,191.13047436704196,MPA_MatchingPreviousSale,Matching Previous Sale,191.13047436704196,100.0
DK,4546790200,FGI-DK,32,1068.0134068398715,MPA_MatchingPreviousSale,Matching Previous Sale,-1699.5380018074875,-62.84
DK,4546790200,LBN-DK,26,-2767.551408647359,MPA_MatchingPreviousSale,Matching Previous Sale,-1699.5380018074875,162.84
DK,4570230903,SEC-DK,1,19.27994751569843,MPA_MatchingPreviousSale,Matching Previous Sale,19.27994751569843,100.0
DK,45869500A,JMU-DK,212,66665.13295011735,MPA_MatchingPreviousSale,Matching Previous Sale,66665.13295011735,100.0
DK,45893210,MIJ-DK,1,6.971163514002654,MPA_MatchingPreviousSale,Matching Previous Sale,6.971163514002654,100.0
DK,46195100,CHA-DK,7,68.14957573810862,MPA_MatchingPreviousSale,Matching Previous Sale,68.14957573810862,100.0
DK,46350883,RET-DK,1,0.013405724244252296,MPA_MatchingPreviousSale,Matching Previous Sale,0.013405724244252296,100.0
DK,46381911,DKR-DK,8,304.48999859729446,MPA_MatchingPreviousSale,Matching Previous Sale,304.48999859729446,100.0
DK,4767927000,MHO-DK,1,328.22296382667906,MPA_MatchingPreviousSale,Matching Previous Sale,328.22296382667906,100.0
DK,48108000,B2B-DK,1,135.0084380273767,MPA_MatchingPreviousSale,Matching Previous Sale,135.0084380273767,100.0
DK,48133133,JMU-DK,2,250.7409702185446,MPA_MatchingPreviousSale,Matching Previous Sale,250.7409702185446,100.0
DK,49708077,DKR-DK,16,4005.92806177155,MPA_MatchingPreviousSale,Matching Previous Sale,4005.92806177155,100.0
DK,50806132,DKR-DK,2,137.5434978251993,MPA_MatchingPreviousSale,Matching Previous Sale,137.5434978251993,100.0
DK,51800180,DKR-DK,21,22362.78277865353,MPA_MatchingPreviousSale,Matching Previous Sale,22362.78277865353,100.0
DK,52515329E,DKR-DK,5,357.6719151670951,MPA_MatchingPreviousSale,Matching Previous Sale,421.37079319822067,84.88
DK,52515329E,ERO-DK,1,63.69887803112558,MPA_MatchingPreviousSale,Matching Previous Sale,421.37079319822067,15.12
DK,53549474A,SGL-DK,5,1629.8261780486228,MPA_MatchingPreviousSale,Matching Previous Sale,1629.8261780486228,100.0
DK,55774030,CBE-DK,24,1153.407948528919,MPA_MatchingPreviousSale,Matching Previous Sale,1153.407948528919,100.0
DK,56361463,DKR-DK,6,155.79470082649013,MPA_MatchingPreviousSale,Matching Previous Sale,155.79470082649013,100.0
DK,57608657,B2B-DK,1,0.13924592973436162,MPA_MatchingPreviousSale,Matching Previous Sale,0.13924592973436162,100.0
DK,58506151,RET-DK,7,468.29961522476503,MPA_MatchingPreviousSale,Matching Previous Sale,468.29961522476503,100.0
DK,60241060,CBE-DK,1,5.228416880891198,MPA_MatchingPreviousSale,Matching Previous Sale,5.228416880891198,100.0
DK,60802060A,B2B-DK,1,16.988696549967155,MPA_MatchingPreviousSale,Matching Previous Sale,16.988696549967155,100.0
DK,61617171,ERO-DK,1,132.64165359713678,MPA_MatchingPreviousSale,Matching Previous Sale,132.64165359713678,100.0
DK,61669332,PAV-DK,2,-243.75517309732362,MPA_MatchingPreviousSale,Matching Previous Sale,-243.75517309732362,100.0
DK,61799700,MPE-DK,13,1740.0023767914245,MPA_MatchingPreviousSale,Matching Previous Sale,1740.0023767914245,100.0
DK,62211766,JMU-DK,209,34500.04324506917,MPA_MatchingPreviousSale,Matching Previous Sale,34500.04324506917,100.0
DK,63550028,B2B-DK,22,4984.199593339507,MPA_MatchingPreviousSale,Matching Previous Sale,5285.8090301370685,94.29
DK,63550028,SLI-DK,13,301.6094367975611,MPA_MatchingPreviousSale,Matching Previous Sale,5285.8090301370685,5.71
DK,65351933A,FRA-DK,1,60.90622695891169,MPA_MatchingPreviousSale,Matching Previous Sale,60.90622695891169,100.0
DK,66111011,BVA-DK,1,234.21397789020048,MPA_MatchingPreviousSale,Matching Previous Sale,689.4669431253818,33.97
DK,66111011,FRA-DK,6,455.25296523518136,MPA_MatchingPreviousSale,Matching Previous Sale,689.4669431253818,66.03
DK,66140666,BVA-DK,1,-0.7292127451374644,MPA_MatchingPreviousSale,Matching Previous Sale,-0.7292127451374644,100.0
DK,70101120,KMA-DK,5,1282.016431721405,MPA_MatchingPreviousSale,Matching Previous Sale,1282.016431721405,100.0
DK,70107077,LBN-DK,23,1733.5561883103037,MPA_MatchingPreviousSale,Matching Previous Sale,1733.5561883103037,100.0
DK,70124400,KMA-DK,2,5.115478158490269,MPA_MatchingPreviousSale,Matching Previous Sale,5.115478158490269,100.0
DK,70131388,B2B-DK,8,257.5009345318447,MPA_MatchingPreviousSale,Matching Previous Sale,266.1250213892939,96.76
DK,70131388,ERO-DK,1,8.624086857449234,MPA_MatchingPreviousSale,Matching Previous Sale,266.1250213892939,3.24
DK,70133233,MPE-DK,16,1978.3693526778286,MPA_MatchingPreviousSale,Matching Previous Sale,1978.3693526778286,100.0
DK,70137020,JMA-DK,11,-842.9523866602907,MPA_MatchingPreviousSale,Matching Previous Sale,18235.42526387291,-4.62
DK,70137020,KMA-DK,17,41.07684143820295,MPA_MatchingPreviousSale,Matching Previous Sale,18235.42526387291,0.23
DK,70137020,SLI-DK,40,19037.300809094995,MPA_MatchingPreviousSale,Matching Previous Sale,18235.42526387291,104.4
DK,70201110,BVA-DK,1,12.99223683681266,MPA_MatchingPreviousSale,Matching Previous Sale,12.99223683681266,100.0
DK,70201799,CHA-DK,75,48267.012084054426,MPA_MatchingPreviousSale,Matching Previous Sale,48589.53804742452,99.34
DK,70201799,MRR-DK,5,322.5259633700924,MPA_MatchingPreviousSale,Matching Previous Sale,48589.53804742452,0.66
DK,70202555,KMA-DK,49,28548.64169654072,MPA_MatchingPreviousSale,Matching Previous Sale,28548.64169654072,100.0
DK,70202955A,CHA-DK,2,74.43602975671871,MPA_MatchingPreviousSale,Matching Previous Sale,74.43602975671871,100.0
DK,70202999,CHA-DK,15,834.0917374979762,MPA_MatchingPreviousSale,Matching Previous Sale,939.328076753759,88.8
DK,70202999,MRR-DK,1,105.23633925578277,MPA_MatchingPreviousSale,Matching Previous Sale,939.328076753759,11.2
DK,70204939,B2B-DK,5,1923.6960268383157,MPA_MatchingPreviousSale,Matching Previous Sale,1923.6960268383157,100.0
DK,70205161,KMA-DK,47,1642.304067240548,MPA_MatchingPreviousSale,Matching Previous Sale,1642.304067240548,100.0
DK,70207401,B2B-DK,1,451.7744463646961,MPA_MatchingPreviousSale,Matching Previous Sale,451.7744463646961,100.0
DK,70207473,CHA-DK,28,429.1508248095384,MPA_MatchingPreviousSale,Matching Previous Sale,468.32572396344386,91.64
DK,70207473,MRR-DK,5,39.17489915390547,MPA_MatchingPreviousSale,Matching Previous Sale,468.32572396344386,8.36
DK,70207678,KMA-DK,2,12.870703062154771,MPA_MatchingPreviousSale,Matching Previous Sale,12.870703062154771,100.0
DK,70207780,MRO-DK,2,12.438103905141727,MPA_MatchingPreviousSale,Matching Previous Sale,11994.204540550036,0.1
DK,70207780,SLI-DK,14,11981.766436644893,MPA_MatchingPreviousSale,Matching Previous Sale,11994.204540550036,99.9
DK,70208666A,CBE-DK,8,375.7213571797257,MPA_MatchingPreviousSale,Matching Previous Sale,929.1600550408357,40.44
DK,70208666A,MPN-DK,9,553.43869786111,MPA_MatchingPreviousSale,Matching Previous Sale,929.1600550408357,59.56
DK,70220150,JMU-DK,98,4108.0669860839325,MPA_MatchingPreviousSale,Matching Previous Sale,4108.0669860839325,100.0
DK,70222111,JMA-DK,2,51.41525854912567,MPA_MatchingPreviousSale,Matching Previous Sale,51.41525854912567,100.0
DK,70222118B,BVA-DK,2,106.27793688605777,MPA_MatchingPreviousSale,Matching Previous Sale,304.7417014878785,34.87
DK,70222118B,FRA-DK,6,198.46376460182074,MPA_MatchingPreviousSale,Matching Previous Sale,304.7417014878785,65.13
DK,70222180,B2B-DK,1,-38.06511278800145,MPA_MatchingPreviousSale,Matching Previous Sale,-38.06511278800145,100.0
DK,70222337,SEC-DK,4,705.0981756856236,MPA_MatchingPreviousSale,Matching Previous Sale,705.0981756856236,100.0
DK,70222505,KMA-DK,1,10.640608034744835,MPA_MatchingPreviousSale,Matching Previous Sale,10.640608034744835,100.0
DK,70222555,B2B-DK,3,470.59122418531206,MPA_MatchingPreviousSale,Matching Previous Sale,470.59122418531206,100.0
DK,70223360,AHE-DK,5,362.27997358786916,MPA_MatchingPreviousSale,Matching Previous Sale,506.7994931073887,71.48
DK,70223360,B2B-DK,1,144.51951951951952,MPA_MatchingPreviousSale,Matching Previous Sale,506.7994931073887,28.52
DK,70223545,KMA-DK,1,9.913325384811179,MPA_MatchingPreviousSale,Matching Previous Sale,9.913325384811179,100.0
DK,70230310,MPN-DK,11,3194.0854377741152,MPA_MatchingPreviousSale,Matching Previous Sale,3194.0854377741152,100.0
DK,70230522,MPE-DK,21,8930.162841416797,MPA_MatchingPreviousSale,Matching Previous Sale,8930.162841416797,100.0
DK,70232390A,MPE-DK,5,1855.0574996263617,MPA_MatchingPreviousSale,Matching Previous Sale,1855.0574996263617,100.0
DK,70234949,LBN-DK,10,-1284.1317389133949,MPA_MatchingPreviousSale,Matching Previous Sale,-1284.1317389133949,100.0
DK,70239050,MPN-DK,6,140.4415842807709,MPA_MatchingPreviousSale,Matching Previous Sale,140.4415842807709,100.0
DK,70239232A,MPE-DK,5,194.51648853338497,MPA_MatchingPreviousSale,Matching Previous Sale,194.51648853338497,100.0
DK,70239239,B2B-DK,1,124.46133668799015,MPA_MatchingPreviousSale,Matching Previous Sale,124.46133668799015,100.0
DK,70250760,B2B-DK,3,4483.989057528627,MPA_MatchingPreviousSale,Matching Previous Sale,9927.610368498928,45.17
